,batter_name,batter_batting_average,batter_walk_rate,batter_strikeout_rate,batter_contact_rate,batter_slugging_percent,batter_on_base_percentage,batter_whiff_rate,batter_singles_average,batter_doubles_triple_average,batter_home_run_average
730399,Nolan Schanuel,0.2490196078431372,0.1002949852507374,0.1474926253687315,0.8596673596673596,0.3627450980392157,0.3373702422145329,0.1403326403326403,0.1862745098039215,0.0372549019607843,0.0254901960784313
1430328,Freddie Freeman,0.2838345864661654,0.1052631578947368,0.1379800853485064,0.8025,0.4793233082706767,0.3712871287128713,0.1975,0.1748120300751879,0.0676691729323308,0.0413533834586466
1429408,Zach Neto,0.249063670411985,0.0535211267605633,0.1943661971830985,0.7300275482093664,0.4438202247191011,0.2989510489510489,0.2699724517906336,0.1423220973782771,0.0636704119850187,0.0430711610486891
1429374,Mickey Moniak,0.2231182795698924,0.0380761523046092,0.2164328657314629,0.6964933494558646,0.3924731182795699,0.2608695652173913,0.3035066505441354,0.1344086021505376,0.0510752688172043,0.0376344086021505
1429684,Victor Scott II,0.1629629629629629,0.0333333333333333,0.2166666666666666,0.7568627450980392,0.2740740740740741,0.1985815602836879,0.2431372549019607,0.0814814814814814,0.0666666666666666,0.0148148148148148
1430684,Trevor Larnach,0.2537313432835821,0.0873362445414847,0.1812227074235808,0.7300150829562594,0.4328358208955223,0.3333333333333333,0.2699849170437405,0.1641791044776119,0.044776119402985,0.044776119402985
1430674,Derek Hill,0.2602739726027397,0.0256410256410256,0.2256410256410256,0.6838487972508591,0.4589041095890411,0.2847682119205298,0.3161512027491409,0.1712328767123287,0.0410958904109589,0.047945205479452
1431013,Anthony Rizzo,0.2242424242424242,0.0642857142857142,0.15,0.8041543026706232,0.3333333333333333,0.2829131652661064,0.1958456973293768,0.1636363636363636,0.0363636363636363,0.0242424242424242
1426006,Daniel Schneemann,0.2290502793296089,0.0871212121212121,0.2348484848484848,0.6955445544554455,0.3798882681564245,0.3168316831683168,0.3044554455445544,0.1396648044692737,0.0614525139664804,0.0279329608938547
1426003,Steven Kwan,0.2922755741127348,0.0893470790378006,0.0876288659793814,0.9200968523002422,0.4258872651356993,0.3615819209039548,0.0799031476997578,0.2233820459290187,0.0396659707724425,0.0292275574112734
1425904,Jose Altuve,0.291866028708134,0.0594184576485461,0.147914032869785,0.780327868852459,0.4338118022328548,0.3412462908011869,0.2196721311475409,0.2137161084529505,0.0462519936204146,0.0318979266347687
1425898,Alex Bregman,0.2594501718213058,0.0631136044880785,0.1206171107994389,0.8723809523809524,0.4536082474226804,0.3125996810207336,0.1276190476190476,0.1615120274914089,0.0515463917525773,0.0463917525773195
1425895,Yainer Diaz,0.2996575342465753,0.032258064516129,0.1486676016830294,0.7588477366255144,0.4434931506849315,0.3261943986820428,0.2411522633744856,0.2157534246575342,0.0565068493150684,0.0273972602739726
1426421,Brenton Doyle,0.2630597014925373,0.0614754098360655,0.2062841530054645,0.705719557195572,0.4514925373134328,0.3201376936316695,0.294280442804428,0.167910447761194,0.0522388059701492,0.042910447761194
1426632,Gavin Sheets,0.2389791183294663,0.0720562390158172,0.1704745166959578,0.7789815817984832,0.3665893271461717,0.3050847457627119,0.2210184182015168,0.1600928074245939,0.0556844547563805,0.0232018561484918
1426552,Nicky Lopez,0.2513089005235602,0.0764462809917355,0.134297520661157,0.8034993270524899,0.306282722513089,0.3174224343675417,0.19650067294751,0.2094240837696335,0.0392670157068062,0.0026178010471204
1426564,Justyn-Henry Malloy,0.2063492063492063,0.0766550522648083,0.2648083623693379,0.645,0.3809523809523809,0.2890995260663507,0.355,0.1216931216931216,0.0423280423280423,0.0423280423280423
1426576,Andy Ibáñez,0.2516556291390728,0.0490196078431372,0.2107843137254902,0.6759259259259259,0.3642384105960264,0.2981366459627329,0.324074074074074,0.1854304635761589,0.0463576158940397,0.0198675496688741
1424937,Pavin Smith,0.2767857142857143,0.1,0.1533333333333333,0.7810945273631841,0.5535714285714286,0.3622047244094488,0.2189054726368159,0.125,0.0892857142857142,0.0625
1425630,Will Benson,0.1955128205128205,0.0797546012269938,0.2822085889570552,0.6165730337078652,0.3974358974358974,0.2849002849002849,0.3834269662921348,0.0897435897435897,0.0608974358974358,0.0448717948717948
1425435,Masataka Yoshida,0.2806539509536784,0.0585585585585585,0.1148648648648648,0.8546255506607929,0.4059945504087193,0.3282442748091603,0.145374449339207,0.2043596730245231,0.0517711171662125,0.0245231607629427
1428505,Luis Urías,0.175,0.0603448275862069,0.25,0.7771428571428571,0.3875,0.2413793103448276,0.2228571428571428,0.0625,0.0625,0.05
1428499,Leo Rivas,0.2424242424242424,0.0824742268041237,0.2371134020618556,0.7380952380952381,0.2878787878787879,0.3243243243243243,0.2619047619047619,0.2121212121212121,0.0303030303030303,0.0
1428435,Darell Hernaiz,0.1929824561403508,0.0728476821192053,0.1721854304635761,0.7420814479638009,0.2368421052631578,0.264,0.2579185520361991,0.1666666666666666,0.0175438596491228,0.0087719298245614
1428473,Mitch Garver,0.1709401709401709,0.1001890359168242,0.2362948960302457,0.6888217522658611,0.339031339031339,0.2797029702970297,0.311178247734139,0.0826210826210826,0.0484330484330484,0.0398860398860398
1428222,Brett Wisely,0.2324561403508772,0.037037037037037,0.1952861952861952,0.7853881278538812,0.3508771929824561,0.2677824267782426,0.2146118721461187,0.1535087719298245,0.0614035087719298,0.0175438596491228
1428212,Nolan Arenado,0.2692307692307692,0.0622347949080622,0.1287128712871287,0.8266666666666667,0.3916083916083916,0.3214285714285714,0.1733333333333333,0.2027972027972027,0.0384615384615384,0.0279720279720279
1429164,Ildemaro Vargas,0.2489626556016597,0.0594405594405594,0.0979020979020979,0.8738317757009346,0.3029045643153527,0.2984496124031007,0.1261682242990654,0.1950207468879668,0.0539419087136929,0.0
1429113,Austin Hays,0.2318840579710145,0.0303030303030303,0.1856060606060606,0.7265822784810126,0.357487922705314,0.2604651162790697,0.2734177215189873,0.144927536231884,0.0676328502415458,0.0193236714975845
1428808,Kyle Stowers,0.2090395480225988,0.0393700787401574,0.2637795275590551,0.6370370370370371,0.3446327683615819,0.2513368983957219,0.362962962962963,0.1186440677966101,0.0734463276836158,0.0169491525423728
1428801,Leo Jiménez,0.2085889570552147,0.0474137931034482,0.25,0.7166212534059946,0.3190184049079754,0.2586206896551724,0.2833787465940054,0.1349693251533742,0.0552147239263803,0.0184049079754601
1427260,Sal Frelick,0.2653508771929824,0.0672566371681415,0.1256637168141593,0.8742368742368742,0.3442982456140351,0.3218623481781376,0.1257631257631257,0.2039473684210526,0.0570175438596491,0.0043859649122807
1427204,Jesse Winker,0.2586206896551724,0.1075837742504409,0.1763668430335097,0.8057553956834532,0.4014778325123153,0.3554603854389722,0.1942446043165467,0.1748768472906404,0.0541871921182266,0.0295566502463054
1428056,Mike Yastrzemski,0.2369077306733167,0.063063063063063,0.2144144144144144,0.7383647798742138,0.4438902743142144,0.2981651376146789,0.2616352201257861,0.1371571072319202,0.0573566084788029,0.0423940149625935
1428049,Iván Herrera,0.3009259259259259,0.0795847750865051,0.1730103806228373,0.7548076923076923,0.4351851851851852,0.3682008368200837,0.2451923076923076,0.2175925925925926,0.0601851851851851,0.0231481481481481
1427916,Connor Joe,0.2253086419753086,0.085972850678733,0.1809954751131221,0.7577741407528642,0.3580246913580246,0.3066298342541436,0.2422258592471358,0.1388888888888889,0.0648148148148148,0.0216049382716049
1427953,Andrew McCutchen,0.2358276643990929,0.087719298245614,0.2089314194577352,0.7149372862029647,0.4172335600907029,0.3205645161290322,0.2850627137970353,0.1473922902494331,0.0430839002267573,0.0453514739229024
1427951,Bryan De La Cruz,0.235191637630662,0.036410923276983,0.2171651495448634,0.698220064724919,0.3885017421602787,0.2707641196013289,0.3017799352750809,0.1550522648083623,0.0435540069686411,0.0365853658536585
1427557,Willi Castro,0.2504604051565378,0.0690121786197564,0.196211096075778,0.7161290322580646,0.3922651933701657,0.3148148148148148,0.2838709677419355,0.1620626151012891,0.0662983425414364,0.0220994475138121
1427631,Carlos Correa,0.3142857142857143,0.0939759036144578,0.1469879518072289,0.7936241610738255,0.5238095238095238,0.3898305084745763,0.2063758389261745,0.2,0.0698412698412698,0.0444444444444444
1427629,Byron Buxton,0.2803468208092485,0.0411255411255411,0.2099567099567099,0.6788990825688074,0.5260115606936416,0.3178082191780822,0.3211009174311927,0.1473988439306358,0.0809248554913294,0.0520231213872832
1424250,Addison Barger,0.2043010752688172,0.048,0.208,0.7352112676056338,0.3548387096774194,0.2525252525252525,0.2647887323943662,0.1182795698924731,0.053763440860215,0.032258064516129
1424211,Alejandro Kirk,0.2575757575757575,0.0799031476997578,0.1210653753026634,0.8448795180722891,0.3666666666666666,0.325068870523416,0.1551204819277108,0.1818181818181818,0.0606060606060606,0.0151515151515151
1424223,George Springer,0.2193308550185873,0.0816901408450704,0.1605633802816901,0.7468239564428312,0.3717472118959107,0.2953020134228188,0.2531760435571688,0.1431226765799256,0.0408921933085501,0.0353159851301115
1424222,Nathan Lukes,0.3043478260869565,0.1046511627906976,0.0930232558139534,0.8597560975609756,0.4202898550724637,0.3846153846153846,0.1402439024390244,0.217391304347826,0.0869565217391304,0.0
1424606,Bryce Harper,0.2859744990892532,0.1,0.1776315789473684,0.7400468384074942,0.5282331511839709,0.3728,0.2599531615925058,0.1530054644808743,0.0783242258652094,0.0546448087431694
1424592,Keibert Ruiz,0.2249443207126948,0.0308880308880308,0.1023166023166023,0.8827751196172249,0.3608017817371937,0.2516129032258064,0.1172248803827751,0.1469933184855233,0.0489977728285077,0.0289532293986636
1424534,Weston Wilson,0.296875,0.0666666666666666,0.2222222222222222,0.632,0.546875,0.3571428571428571,0.368,0.15625,0.09375,0.046875
1424571,J.T. Realmuto,0.2652519893899204,0.05168986083499,0.1988071570576541,0.7429667519181585,0.4297082228116711,0.3126550868486352,0.2570332480818414,0.1777188328912466,0.0503978779840848,0.0371352785145888
1421275,Patrick Wisdom,0.1565217391304348,0.0411764705882352,0.2823529411764706,0.6807692307692308,0.3304347826086956,0.2049180327868852,0.3192307692307692,0.0695652173913043,0.0521739130434782,0.0347826086956521
1421269,Santiago Espinal,0.2416918429003021,0.0567901234567901,0.1259259259259259,0.8544117647058823,0.3413897280966767,0.2909604519774011,0.1455882352941176,0.1842900302114803,0.0362537764350453,0.0211480362537764
1421263,Miguel Amaya,0.228125,0.0545905707196029,0.1513647642679901,0.7745241581259151,0.35625,0.2777777777777778,0.2254758418740849,0.15625,0.046875,0.025
1421259,Dansby Swanson,0.2419659735349716,0.073103448275862,0.1972413793103448,0.7130203720106288,0.389413988657845,0.3109965635738831,0.2869796279893711,0.1587901701323251,0.052930056710775,0.0302457466918714
1421254,Cody Bellinger,0.2651072124756335,0.0681114551083591,0.1377708978328173,0.7781036168132942,0.4269005847953216,0.3231597845601436,0.2218963831867057,0.1793372319688109,0.0506822612085769,0.0350877192982456
1421740,Gavin Lux,0.2582278481012658,0.074487895716946,0.1899441340782122,0.7684478371501272,0.4025316455696202,0.3264367816091954,0.2315521628498727,0.1696202531645569,0.0632911392405063,0.0253164556962025
1421833,Will Smith,0.2400881057268722,0.0765391014975041,0.168053244592346,0.7917087967644085,0.4273127753303964,0.31,0.2082912032355915,0.1431718061674008,0.052863436123348,0.0440528634361233
1421862,Hunter Goodman,0.1968085106382978,0.0317460317460317,0.2222222222222222,0.6953488372093023,0.4521276595744681,0.2295918367346938,0.3046511627906976,0.0797872340425532,0.0478723404255319,0.0691489361702127
1421674,Kyle Manzardo,0.2338709677419354,0.0538922155688622,0.2035928143712574,0.7283464566929134,0.4274193548387097,0.2857142857142857,0.2716535433070866,0.1209677419354838,0.0725806451612903,0.0403225806451612
1421670,José Ramírez,0.2762520193861066,0.0714285714285714,0.1097883597883597,0.8466211085801063,0.5282714054927302,0.3343239227340267,0.1533788914198937,0.1502423263327948,0.0646203554119547,0.061389337641357
1421669,Josh Naylor,0.2415026833631484,0.0790568654646324,0.145631067961165,0.7749110320284698,0.4561717352415027,0.3116883116883117,0.2250889679715302,0.1377459749552772,0.0483005366726296,0.0554561717352415
1421681,Will Brennan,0.2541806020066889,0.0443213296398892,0.1274238227146814,0.8236272878535774,0.3745819397993311,0.2920634920634921,0.1763727121464226,0.1872909698996655,0.0434782608695652,0.0234113712374581
1421683,Mauricio Dubón,0.257372654155496,0.0297482837528604,0.1167048054919908,0.8098765432098766,0.3351206434316354,0.2823834196891192,0.1901234567901234,0.195710455764075,0.0536193029490616,0.0080428954423592
1421658,Lane Thomas,0.2407809110629067,0.06875,0.2109375,0.7652474108170311,0.403470715835141,0.3069306930693069,0.2347525891829689,0.1496746203904555,0.0585683297180043,0.0325379609544468
1421620,Andrés Giménez,0.2521588946459412,0.0370898716119828,0.1369472182596291,0.7721423164269493,0.3402417962003454,0.284297520661157,0.2278576835730507,0.1968911917098445,0.0397236614853195,0.0155440414507772
1421613,Jhonkensy Noel,0.2292993630573248,0.0580357142857142,0.2410714285714285,0.6579710144927536,0.5095541401273885,0.288235294117647,0.3420289855072463,0.10828025477707,0.0445859872611464,0.0764331210191082
1421619,Bo Naylor,0.2035928143712574,0.0587002096436058,0.2410901467505241,0.7181303116147308,0.3473053892215569,0.2651933701657458,0.2818696883852691,0.1377245508982036,0.029940119760479,0.0359281437125748
1421630,Jason Heyward,0.1979166666666666,0.0787401574803149,0.1653543307086614,0.7697841726618705,0.375,0.2735849056603773,0.2302158273381295,0.0989583333333333,0.0625,0.0364583333333333
1421655,Jake Meyers,0.2139639639639639,0.0558375634517766,0.1928934010152284,0.7363420427553444,0.3603603603603603,0.2683438155136268,0.2636579572446555,0.1328828828828828,0.0518018018018018,0.0292792792792792
1421649,Jeremy Peña,0.2678868552412645,0.0340136054421768,0.1482993197278911,0.7518734388009992,0.3960066555740432,0.2971246006389776,0.2481265611990008,0.1930116472545757,0.0499168053244592,0.0249584026622296
1421647,Kyle Tucker,0.2773722627737226,0.1498708010335917,0.1421188630490956,0.8063314711359404,0.5656934306569343,0.4036144578313253,0.1936685288640595,0.1496350364963503,0.0474452554744525,0.0802919708029197
1421644,Victor Caratini,0.2589285714285714,0.0716723549488054,0.1638225255972696,0.7616926503340757,0.3973214285714285,0.3224489795918367,0.2383073496659243,0.1875,0.0401785714285714,0.03125
1421639,Jon Singleton,0.2347560975609756,0.0909090909090909,0.2156448202959831,0.6962233169129721,0.3719512195121951,0.3234501347708894,0.3037766830870279,0.1646341463414634,0.0365853658536585,0.0335365853658536
1421633,Zach Dezenzo,0.2222222222222222,0.0263157894736842,0.2631578947368421,0.6952380952380952,0.3703703703703703,0.25,0.3047619047619048,0.1481481481481481,0.037037037037037,0.037037037037037
1421609,Brayan Rocchio,0.2059620596205962,0.0883534136546184,0.1706827309236948,0.7646276595744681,0.3089430894308943,0.2905569007263922,0.2353723404255319,0.1409214092140921,0.046070460704607,0.018970189701897
1420527,Joc Pederson,0.2743362831858407,0.1014492753623188,0.196687370600414,0.7503429355281207,0.5103244837758112,0.3659793814432989,0.2496570644718793,0.1622418879056047,0.0501474926253687,0.0619469026548672
1420484,Xander Bogaerts,0.2584541062801932,0.0522243713733075,0.1470019342359768,0.816622691292876,0.3792270531400966,0.3038548752834467,0.183377308707124,0.1932367149758454,0.038647342995169,0.0265700483091787
1420474,Kyle Higashioka,0.2208333333333333,0.0460122699386503,0.2177914110429447,0.7489626556016598,0.4708333333333333,0.2666666666666666,0.2510373443983402,0.1083333333333333,0.0458333333333333,0.0666666666666666
1420503,Jurickson Profar,0.281867145421903,0.1002747252747252,0.1346153846153846,0.8356614626129828,0.4631956912028725,0.365079365079365,0.1643385373870172,0.1867145421903052,0.052064631956912,0.0430879712746858
1420500,Donovan Solano,0.2674897119341564,0.0443037974683544,0.1867088607594936,0.7593688362919132,0.382716049382716,0.3073929961089494,0.2406311637080868,0.1934156378600823,0.0534979423868312,0.0205761316872428
1420497,Manny Machado,0.2793103448275862,0.0564516129032258,0.1639784946236559,0.7575250836120402,0.4758620689655172,0.3279742765273312,0.2424749163879598,0.1793103448275862,0.0517241379310344,0.0482758620689655
1421106,Danny Jansen,0.21455938697318,0.1067415730337078,0.1601123595505618,0.7869481765834933,0.367816091954023,0.31438127090301,0.2130518234165067,0.1302681992337164,0.0498084291187739,0.0344827586206896
1421042,Taylor Walls,0.1875,0.1026490066225165,0.2086092715231788,0.7533632286995515,0.2548076923076923,0.2928870292887029,0.2466367713004484,0.1442307692307692,0.0384615384615384,0.0048076923076923
1421034,Brandon Lowe,0.2397820163487738,0.0632411067193675,0.2114624505928853,0.6718009478672986,0.4659400544959128,0.3007518796992481,0.3281990521327014,0.1280653950953678,0.0572207084468664,0.0544959128065395
1421041,Yandy Díaz,0.2802893309222423,0.069164265129683,0.1340057636887608,0.8583732057416268,0.4141048824593128,0.3377703826955074,0.1416267942583732,0.1989150090415913,0.0560578661844484,0.0253164556962025
1421066,Jose Siri,0.1928020565552699,0.046551724137931,0.2827586206896552,0.5805330243337196,0.377892030848329,0.2451923076923076,0.4194669756662804,0.1028277634961439,0.0437017994858611,0.0462724935732647
1421061,Ben Rortvedt,0.2214022140221402,0.0732984293193717,0.2172774869109947,0.7238805970149254,0.2988929889298893,0.294314381270903,0.2761194029850746,0.1660516605166051,0.044280442804428,0.011070110701107
1420752,Dairon Blanco,0.2777777777777778,0.0413793103448275,0.2137931034482758,0.6572769953051644,0.4166666666666667,0.3157894736842105,0.3427230046948357,0.2129629629629629,0.0277777777777777,0.037037037037037
1420758,Garrett Hampson,0.2202380952380952,0.0448430493273542,0.2017937219730941,0.7657657657657657,0.2857142857142857,0.2640449438202247,0.2342342342342342,0.1607142857142857,0.0595238095238095,0.0
1420894,Adam Frazier,0.2008733624454148,0.0546075085324232,0.1638225255972696,0.8242677824267782,0.2838427947598253,0.2530612244897959,0.1757322175732217,0.1572052401746725,0.0262008733624454,0.0174672489082969
1420884,Salvador Perez,0.2687074829931973,0.0577427821522309,0.1706036745406824,0.7226053639846743,0.4523809523809524,0.3196202531645569,0.2773946360153256,0.1768707482993197,0.0459183673469387,0.0459183673469387
1420912,Tyler O'Neill,0.2388059701492537,0.0822368421052631,0.2565789473684211,0.6535714285714286,0.5099502487562189,0.3230088495575221,0.3464285714285714,0.1218905472636815,0.0398009950248756,0.0771144278606965
1420906,Romy Gonzalez,0.2877697841726618,0.0324324324324324,0.2162162162162162,0.7006578947368421,0.4244604316546763,0.3172413793103448,0.2993421052631579,0.2014388489208633,0.0647482014388489,0.0215827338129496
1420849,Robbie Grossman,0.2235294117647059,0.1157024793388429,0.1818181818181818,0.7852564102564102,0.288235294117647,0.3333333333333333,0.2147435897435897,0.1705882352941176,0.0470588235294117,0.0058823529411764
1420859,Paul DeJong,0.2289719626168224,0.0367892976588628,0.2474916387959866,0.6536585365853659,0.4275700934579439,0.2666666666666666,0.3463414634146341,0.1378504672897196,0.0373831775700934,0.0537383177570093
1421081,Trevor Story,0.2417582417582417,0.075187969924812,0.2406015037593984,0.6982248520710059,0.3736263736263736,0.3168316831683168,0.301775147928994,0.1538461538461538,0.0659340659340659,0.0219780219780219
1423271,Isiah Kiner-Falefa,0.2749445676274945,0.0295748613678373,0.1367837338262477,0.8541114058355438,0.3858093126385809,0.2997858672376873,0.1458885941644562,0.2084257206208425,0.048780487804878,0.0177383592017738
1423258,Juan Soto,0.2879581151832461,0.1562881562881563,0.144078144078144,0.7818012999071495,0.5706806282722513,0.4179743223965763,0.2181987000928505,0.1553228621291448,0.0610820244328097,0.0715532286212914
1423269,Oswaldo Cabrera,0.2482014388489208,0.0583333333333333,0.1694444444444444,0.8096118299445472,0.356115107913669,0.3010033444816054,0.1903881700554528,0.1906474820143885,0.0323741007194244,0.0251798561151079
1423284,Yasmani Grandal,0.2227722772277227,0.0895522388059701,0.1567164179104477,0.7994579945799458,0.3910891089108911,0.3053097345132743,0.2005420054200542,0.1336633663366336,0.0495049504950495,0.0396039603960396
1423305,Austin Wells,0.2321428571428571,0.0849673202614379,0.1830065359477124,0.7216358839050132,0.4047619047619047,0.312,0.2783641160949868,0.1398809523809523,0.0535714285714285,0.0386904761904761
1423294,Jazz Chisholm Jr.,0.2531418312387791,0.0697368421052631,0.1973684210526315,0.7100949094046591,0.4272890484739677,0.3180327868852459,0.2899050905953408,0.1687612208258528,0.0430879712746858,0.0412926391382405
1423256,Aaron Judge,0.3237410071942446,0.1555555555555555,0.1941520467836257,0.6958719460825611,0.7050359712230215,0.4542815674891146,0.3041280539174389,0.1528776978417266,0.066546762589928,0.1043165467625899
1424086,Dylan Moore,0.1976401179941003,0.0907258064516129,0.2258064516129032,0.7621082621082621,0.3687315634218289,0.2916666666666667,0.2378917378917379,0.0914454277286135,0.079646017699115,0.0265486725663716
1424114,Jacob Wilson,0.2386363636363636,0.0754716981132075,0.0943396226415094,0.8690476190476191,0.3068181818181818,0.3020833333333333,0.1309523809523809,0.1931818181818181,0.0454545454545454,0.0
1423704,Michael Siani,0.2272727272727272,0.0483460559796437,0.2239185750636132,0.7114427860696517,0.2727272727272727,0.2754098360655738,0.2885572139303483,0.1958041958041958,0.0244755244755244,0.0069930069930069
1423698,Masyn Winn,0.2690972222222222,0.0539419087136929,0.1493775933609958,0.8075927523727351,0.4201388888888889,0.3154471544715447,0.1924072476272648,0.1788194444444444,0.0642361111111111,0.0260416666666666
1423947,Max Schuemann,0.216710182767624,0.0780669144981412,0.2100371747211896,0.7180851063829787,0.3054830287206266,0.2941176470588235,0.2819148936170212,0.1644908616187989,0.0339425587467362,0.0182767624020887
1423907,Mitch Haniger,0.2122905027932961,0.07421875,0.2265625,0.6811797752808989,0.3379888268156424,0.2878787878787879,0.3188202247191011,0.1480446927374301,0.0335195530726257,0.0307262569832402
1423939,Lawrence Butler,0.2647814910025707,0.0614203454894433,0.1919385796545105,0.7365792759051186,0.4884318766066838,0.3206650831353919,0.2634207240948814,0.1491002570694087,0.0642673521850899,0.0514138817480719
1423930,Shea Langeliers,0.2243589743589743,0.0586419753086419,0.2191358024691358,0.708421052631579,0.4444444444444444,0.2826086956521739,0.291578947368421,0.1239316239316239,0.0427350427350427,0.0576923076923076
1423817,Casey Schmitt,0.25,0.0256410256410256,0.188034188034188,0.7543859649122807,0.4891304347826087,0.2736842105263158,0.2456140350877192,0.1521739130434782,0.0326086956521739,0.0652173913043478
1423815,Grant McCray,0.1896551724137931,0.0346820809248554,0.2947976878612717,0.5581395348837209,0.3793103448275862,0.2295081967213114,0.4418604651162791,0.1034482758620689,0.043103448275862,0.043103448275862
1423842,Patrick Bailey,0.2394736842105263,0.0743639921722113,0.1819960861056751,0.7686472819216182,0.35,0.3086124401913875,0.2313527180783817,0.1736842105263158,0.0447368421052631,0.0210526315789473
1423861,Mark Canha,0.2419354838709677,0.0871287128712871,0.1762376237623762,0.7891246684350133,0.3494623655913978,0.3221153846153846,0.2108753315649867,0.1720430107526881,0.0510752688172043,0.0188172043010752
1423857,Heliot Ramos,0.2707889125799573,0.054858934169279,0.2100313479623824,0.7131394182547643,0.4733475479744136,0.3214285714285714,0.2868605817452357,0.1684434968017057,0.0554371002132196,0.0469083155650319
1423855,LaMonte Wade Jr.,0.2574257425742574,0.1348314606741573,0.1842696629213483,0.76,0.3894389438943894,0.3801652892561983,0.24,0.1782178217821782,0.0528052805280528,0.0264026402640264
1423771,Matt Chapman,0.2429577464788732,0.0811153358681875,0.1989860583016476,0.7623931623931623,0.4577464788732394,0.3196202531645569,0.2376068376068376,0.1267605633802817,0.0686619718309859,0.0475352112676056
1423691,Jerar Encarnacion,0.25,0.0367647058823529,0.2279411764705882,0.705607476635514,0.42,0.2857142857142857,0.2943925233644859,0.16,0.05,0.04
1422111,Chuckie Robinson,0.1384615384615384,0.0454545454545454,0.2159090909090909,0.6928104575163399,0.1384615384615384,0.1884057971014492,0.3071895424836601,0.1384615384615384,0.0,0.0
1422087,Jace Jung,0.25,0.1067961165048543,0.233009708737864,0.7062937062937062,0.3088235294117647,0.3544303797468354,0.2937062937062937,0.1911764705882352,0.0588235294117647,0.0
1422065,Dillon Dingler,0.1604938271604938,0.0267857142857142,0.25,0.7183908045977011,0.2962962962962963,0.1904761904761904,0.2816091954022988,0.074074074074074,0.074074074074074,0.0123456790123456
1422066,Zach McKinstry,0.2115384615384615,0.0614035087719298,0.1783625730994152,0.7842003853564548,0.3423076923076923,0.2704626334519573,0.2157996146435452,0.1307692307692307,0.0653846153846153,0.0153846153846153
1422311,Logan O'Hoppe,0.2407809110629067,0.0498442367601246,0.2320872274143302,0.6632860040567952,0.4056399132321041,0.2900608519269776,0.3367139959432049,0.1626898047722342,0.0347071583514099,0.0433839479392624
1422146,Andrew Benintendi,0.2321041214750542,0.0679117147707979,0.1494057724957555,0.8046103183315039,0.3969631236442516,0.2934131736526946,0.1953896816684961,0.1496746203904555,0.0412147505422993,0.0412147505422993
1423125,Anthony Santander,0.2376910016977928,0.0748387096774193,0.1651612903225806,0.7991071428571429,0.5110356536502547,0.3060278207109737,0.2008928571428571,0.1171477079796264,0.0458404074702886,0.0747028862478777
1423087,Emmanuel Rivera,0.2175732217573222,0.0738461538461538,0.1907692307692307,0.7234468937875751,0.2928870292887029,0.2889733840304182,0.2765531062124248,0.1715481171548117,0.0334728033472803,0.0125523012552301
1423082,Austin Slater,0.2027972027972027,0.0634146341463414,0.2390243902439024,0.696969696969697,0.2517482517482518,0.2692307692307692,0.303030303030303,0.1678321678321678,0.0279720279720279,0.0069930069930069
1423081,Jackson Holliday,0.1675977653631284,0.0463320463320463,0.2625482625482625,0.6420454545454546,0.2849162011173184,0.2198952879581152,0.3579545454545454,0.1173184357541899,0.0223463687150838,0.0279329608938547
1423002,Ryan Jeffers,0.2196382428940568,0.0611439842209073,0.1755424063116371,0.7635467980295566,0.4160206718346253,0.277511961722488,0.2364532019704433,0.1214470284237726,0.0490956072351421,0.0490956072351421
1422626,Carson Kelly,0.2445255474452554,0.0683760683760683,0.150997150997151,0.7702702702702703,0.3832116788321167,0.3053691275167785,0.2297297297297297,0.1751824817518248,0.0364963503649635,0.0328467153284671
1422657,Adolis García,0.2239583333333333,0.0564617314930991,0.2208281053952321,0.6561538461538462,0.4010416666666667,0.2801932367149758,0.3438461538461538,0.1336805555555555,0.046875,0.0434027777777777
1422781,Garrett Mitchell,0.24,0.0894941634241245,0.2295719844357976,0.6723646723646723,0.4628571428571428,0.3282828282828283,0.3276353276353276,0.1257142857142857,0.0685714285714285,0.0457142857142857
1423155,Heston Kjerstad,0.2278481012658227,0.0869565217391304,0.2260869565217391,0.6839378238341969,0.3670886075949367,0.3146067415730337,0.3160621761658031,0.1645569620253164,0.0253164556962025,0.0379746835443038
1422780,William Contreras,0.2820945945945945,0.0945273631840796,0.1691542288557214,0.7237790232185749,0.4679054054054054,0.3637724550898203,0.2762209767814251,0.1773648648648648,0.0658783783783783,0.0388513513513513
1422733,Andruw Monasterio,0.2142857142857142,0.088235294117647,0.1911764705882352,0.8,0.2959183673469387,0.3,0.2,0.1530612244897959,0.0510204081632653,0.010204081632653
1422761,Rhys Hoskins,0.2137931034482758,0.0826709062003179,0.2257551669316375,0.737012987012987,0.4160919540229885,0.297741273100616,0.262987012987013,0.1264367816091954,0.0298850574712643,0.057471264367816
1417763,Mookie Betts,0.2831050228310502,0.1066907775768535,0.1012658227848101,0.8501259445843828,0.4817351598173516,0.3682092555331992,0.1498740554156171,0.1780821917808219,0.0639269406392694,0.0410958904109589
1417756,Charlie Blackmon,0.2562929061784897,0.0730837789661319,0.1479500891265597,0.809255079006772,0.4141876430205949,0.3200836820083682,0.1907449209932279,0.1647597254004576,0.0640732265446224,0.0274599542334096
1417722,Jake Cave,0.2508591065292096,0.0384615384615384,0.2153846153846154,0.7156398104265402,0.3848797250859107,0.2875816993464052,0.2843601895734597,0.1718213058419244,0.0584192439862542,0.0206185567010309
