pitcher_name,pitcher_walk_rate,pitcher_era,pitcher_strikeout_percentage,pitcher_batting_average_against,pitcher_home_run_average,pitcher_total_batters_faced
Chris Devenski,0.0948275862068965,6.235565819861431,0.2068965517241379,0.2327586206896551,0.0689655172413793,116.0
Spencer Turnbull,0.0865384615384615,2.6305533904910368,0.2692307692307692,0.173076923076923,0.0240384615384615,208.0
Triston McKenzie,0.1393939393939394,4.665757162346521,0.2151515151515151,0.1939393939393939,0.0515151515151515,330.0
Colten Brewer,0.0786516853932584,5.405405405405405,0.247191011235955,0.247191011235955,0.0112359550561797,89.0
Graham Ashcraft,0.0738461538461538,5.452292441140025,0.1692307692307692,0.2553846153846154,0.0338461538461538,325.0
Sam Hentges,0.0561797752808988,2.79007971656333,0.2921348314606741,0.1797752808988764,0.0224719101123595,89.0
Luis Medina,0.1132075471698113,4.373927958833619,0.1572327044025157,0.2264150943396226,0.0125786163522012,159.0
Luke Little,0.1621621621621621,3.470883146934053,0.2522522522522522,0.1351351351351351,0.009009009009009,111.0
Thyago Vieira,0.1395348837209302,5.358592692828146,0.2209302325581395,0.2151162790697674,0.0465116279069767,172.0
Nick Anderson,0.0961538461538461,4.04153802975021,0.1858974358974359,0.2179487179487179,0.0384615384615384,156.0
Jordan Leasure,0.125,5.348299768900628,0.1911764705882352,0.2058823529411764,0.0441176470588235,136.0
Chris Paddack,0.0544959128065395,5.186074429771909,0.1989100817438692,0.2643051771117166,0.0381471389645776,367.0
Spencer Howard,0.1037037037037037,6.340378197997776,0.1851851851851851,0.2962962962962963,0.0222222222222222,135.0
Christian Scott,0.0561797752808988,4.363888247517894,0.196629213483146,0.2134831460674157,0.0393258426966292,178.0
Josh Fleming,0.0984848484848484,3.99453738477296,0.1287878787878787,0.2348484848484848,0.0151515151515151,132.0
Yonny Chirinos,0.0762711864406779,5.762304921968787,0.1779661016949152,0.288135593220339,0.0423728813559322,118.0
Adrian Houser,0.1035598705501618,5.797950219619326,0.1423948220064725,0.233009708737864,0.0258899676375404,309.0
Adam Mazur,0.1266666666666666,7.8437701743060035,0.14,0.2533333333333333,0.0333333333333333,150.0
Giovanny Gallegos,0.1136363636363636,6.649076517150396,0.1931818181818181,0.2386363636363636,0.0681818181818181,88.0
Rafael Montero,0.1071428571428571,4.700966309741447,0.1369047619047619,0.2083333333333333,0.0476190476190476,168.0
Jake Diekman,0.1739130434782608,5.246113989637306,0.2753623188405797,0.1521739130434782,0.0434782608695652,138.0
Josh Staumont,0.1134020618556701,1.8773466833541927,0.1855670103092783,0.1443298969072164,0.0,97.0
Bryce Jarvis,0.127906976744186,3.2435215376694697,0.1395348837209302,0.1937984496124031,0.0232558139534883,258.0
Yohan Ramírez,0.0876288659793814,5.987611837577425,0.2268041237113402,0.2371134020618556,0.0206185567010309,194.0
Stephen Kolek,0.0443349753694581,5.0077898953928335,0.1921182266009852,0.2906403940886699,0.0197044334975369,203.0
Drew Thorpe,0.1151515151515151,4.806714140386572,0.1515151515151515,0.1696969696969697,0.0424242424242424,165.0
Grayson Rodriguez,0.0705128205128205,3.823555997469041,0.2606837606837607,0.22008547008547,0.0299145299145299,468.0
Jacob Latz,0.1297297297297297,3.4673729833855043,0.2162162162162162,0.1945945945945946,0.027027027027027,185.0
Hunter Harvey,0.0744186046511627,4.537205081669691,0.2511627906976744,0.2325581395348837,0.0232558139534883,215.0
Bryce Elder,0.0717703349282296,5.676381035232709,0.1913875598086124,0.2679425837320574,0.0287081339712918,209.0
Carlos Carrasco,0.0711009174311926,5.528700906344411,0.1926605504587156,0.2454128440366972,0.0389908256880734,436.0
Joe Ryan,0.0433145009416195,3.587275325261337,0.2730696798493409,0.2052730696798493,0.0338983050847457,531.0
Yerry Rodríguez,0.1287128712871287,9.156976744186046,0.1584158415841584,0.2574257425742574,0.0693069306930693,101.0
Jonathan Hernández,0.1333333333333333,4.821802935010482,0.2,0.2051282051282051,0.0307692307692307,195.0
Marco Gonzales,0.0687022900763358,3.7254225595032766,0.1526717557251908,0.2671755725190839,0.0229007633587786,131.0
Kyle Tyler,0.123076923076923,5.272793848407177,0.1692307692307692,0.2461538461538461,0.023076923076923,130.0
Jhony Brito,0.0449438202247191,3.956043956043956,0.146067415730337,0.2640449438202247,0.0224719101123595,178.0
Dakota Hudson,0.1147132169576059,5.84144645340751,0.1197007481296758,0.2394014962593516,0.0249376558603491,401.0
Tyler Glasnow,0.0623700623700623,3.540983606557377,0.3347193347193347,0.1767151767151767,0.0291060291060291,481.0
James Paxton,0.1131221719457013,4.426377597109305,0.1651583710407239,0.2104072398190045,0.0271493212669683,442.0
A.J. Minter,0.0827067669172932,2.704326923076923,0.2556390977443609,0.1654135338345864,0.0451127819548872,133.0
Jordan Weems,0.1041666666666666,6.595017098192477,0.1770833333333333,0.2552083333333333,0.0364583333333333,192.0
Davis Daniel,0.036036036036036,6.042654028436019,0.2072072072072072,0.2792792792792792,0.036036036036036,111.0
Austin Adams,0.1263736263736263,4.027846842366982,0.2802197802197802,0.2087912087912088,0.0219780219780219,182.0
Steven Wilson,0.1666666666666666,5.575221238938053,0.2179487179487179,0.1794871794871795,0.0448717948717948,156.0
Dominic Leone,0.1395348837209302,5.800214822771213,0.1976744186046511,0.2093023255813953,0.0465116279069767,86.0
José Soriano,0.0915032679738562,3.365867007206057,0.2004357298474945,0.1917211328976034,0.0174291938997821,459.0
Andrew Abbott,0.0893169877408056,3.5875451263537905,0.1926444833625218,0.2119089316987741,0.042031523642732,571.0
Pete Fairbanks,0.087431693989071,3.022839229735782,0.2295081967213114,0.180327868852459,0.0163934426229508,183.0
Yimi García,0.0805369127516778,3.2642487046632125,0.3288590604026846,0.1409395973154362,0.0335570469798657,149.0
Trevor Rogers,0.0968921389396709,4.890895410082769,0.1681901279707495,0.2468007312614259,0.0237659963436928,547.0
Alex Faedo,0.1115702479338843,3.724361281036344,0.2231404958677686,0.1983471074380165,0.0371900826446281,242.0
Andrew Nardi,0.0821256038647343,4.754164973587972,0.3381642512077294,0.2028985507246377,0.0338164251207729,207.0
Peter Lambert,0.0989010989010989,5.465587044534413,0.1758241758241758,0.2490842490842491,0.0219780219780219,273.0
